BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,ARVERNE                  ,03  THREE FAMILY HOMES                      ,1,16083,18, ,C0,333 BEACH 70 STREET                      ,            ,11692,3,0,3,2028,2778,2005,1,C0,200000,2011-08-05
4,ARVERNE                  ,03  THREE FAMILY HOMES                      ,1,16083,22, ,C0,329 BEACH 70TH STREET                    ,            ,11692,3,0,3,2660,3300,2005,1,C0,465000,2011-12-12
4,ARVERNE                  ,03  THREE FAMILY HOMES                      ,1,16083,22, ,C0,329 BEACH 70 STREET                      ,            ,11692,3,0,3,2660,3300,2005,1,C0,0,2011-04-01
4,ARVERNE                  ,03  THREE FAMILY HOMES                      ,1,16083,22, ,C0,329 BEACH 70TH STREET                    ,            ,11692,3,0,3,2660,3300,2005,1,C0,0,2011-01-18
4,ARVERNE                  ,03  THREE FAMILY HOMES                      ,1,16083,22, ,C0,329 BEACH 70TH STREET                    ,            ,11692,3,0,3,2660,3300,2005,1,C0,246500,2011-01-18
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15904,1005, ,R3,190 BEACH 62 STREET                      ,43,11692,1,0,1,0,0,2007,1,R3,289437,2011-05-31
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15904,1016, ,R3,178 BEACH 62 STREET                      ,48A         ,11692,1,0,1,0,0,2007,1,R3,410620,2011-11-07
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15931,1006, ,R3,128 BEACH 60 STREET                      ,98A         ,11692,1,0,1,0,0,2007,1,R3,411161,2011-08-31
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15931,1008, ,R3,126 BEACH 60 STREET                      ,99A         ,11692,1,0,1,0,0,2007,1,R3,410620,2011-05-17
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15931,1014, ,R3,133 BEACH 59 STREET                      ,102A        ,11692,1,0,1,0,0,2007,1,R3,403090,2011-07-27
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15931,1020, ,R3,139 BEACH 60 STREET                      ,105A        ,11692,1,0,1,0,0,2007,1,R3,391444,2011-08-03
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1001, ,R3,104 BEACH 61 STREET                      ,87,11692,1,0,1,0,0,2007,1,R3,308112,2011-02-11
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1002, ,R3,104 BEACH 61 STREET                      ,87,11692,1,0,1,0,0,2007,1,R3,437126,2011-07-21
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1004, ,R3,6018 BEACH FRONT ROAD                    ,88A         ,11692,1,0,1,0,0,2007,1,R3,457708,2011-06-14
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1005, ,R3,60-16 BEACH FRONT ROAD                   ,89,11692,1,0,1,0,0,2007,1,R3,328894,2011-03-30
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1007, ,R3,6008 BEACH FRONT ROAD                    ,90,11692,1,0,1,0,0,2007,1,R3,328894,2011-11-17
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1008, ,R3,6008 BEACH FRONT ROAD                    ,90A         ,11692,1,0,1,0,0,2007,1,R3,450248,2011-02-18
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1011, ,R3,107 BEACH 60 STREET                      ,89,11692,1,0,1,0,0,2007,1,R3,303594,2011-02-24
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1013, ,R3,109 BEACH 60 STREET                      ,93,11692,1,0,1,0,0,2007,1,R3,296967,2011-05-10
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15932,1017, ,R3,113 BEACH 60 STREET                      ,95,11692,1,0,1,0,0,2007,1,R3,301586,2011-03-02
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1008, ,R3,150 BEACH 62 STREET                      ,54A         ,11692,1,0,1,0,0,2007,1,R3,413732,2011-05-10
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1013, ,R3,138 BEACH 62 STREET                      ,41,11692,1,0,1,0,0,2007,1,R3,295968,2011-07-05
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1017, ,R3,132 BEACH 62 STREET                      ,59,11692,1,0,1,0,0,2007,1,R3,293252,2011-03-29
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1018, ,R3,132 BEACH 62 STREET                      ,41,11692,1,0,1,0,0,2007,1,R3,416845,2011-07-13
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1019, ,R3,130 BEACH 62 STREET                      ,60,11692,1,0,1,0,0,2007,1,R3,293252,2011-07-21
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1020, ,R3,130 BEACH 62 STREET                      ,60A         ,11692,1,0,1,0,0,2007,1,R3,416845,2011-02-11
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1022, ,R3,126 BEACH 62 STREET                      ,61A         ,11692,1,0,1,0,0,2007,1,R3,416845,2011-11-22
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1023, ,R3,124 BEACH 62ND STREET                    ,62,11692,1,0,1,0,0,2007,1,R3,0,2011-08-05
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1023, ,R3,124 BEACH 62 STREET                      ,62,11692,1,0,1,0,0,2007,1,R3,296967,2011-03-16
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1038, ,R3,120 BEACH 62 STREET                      ,63A         ,11692,1,0,1,0,0,2007,1,R3,421929,2011-01-24
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1039, ,R3,118 BEACH 62 STREET                      ,64,11692,1,0,1,0,0,2007,1,R3,295060,2011-07-12
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1041, ,R3,114 BEACH 62 STREET                      ,65,11692,1,0,1,0,0,2007,1,R3,295060,2011-06-07
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1043, ,R3,112 BEACH 62 STREET                      ,66,11692,1,0,1,0,0,0,1,R3,295060,2011-03-16
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1046, ,R3,108 BEACH 62 STREET                      ,67A         ,11692,1,0,1,0,0,2007,1,R3,420058,2011-05-31
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1050, ,R3,104 BEACH 62 STREET                      ,69A         ,11692,1,0,1,0,0,2007,1,R3,422266,2011-07-12
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1054, ,R3,6112 BEACH FRONT RD                      ,71A         ,11692,1,0,1,0,0,2007,1,R3,445334,2011-03-30
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1057, ,R3,6106 BEACH FRONT RD                      ,73,11692,1,0,1,0,0,2007,1,R3,317966,2011-01-21
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1059, ,R3,6104 BEACH FRONT RD                      ,74,11692,1,0,1,0,0,2007,1,R3,331868,2011-04-13
4,ARVERNE                  ,04  TAX CLASS 1 CONDOS                      ,1A,15933,1060, ,R3,6104 BEACH FRONT RD                      ,74A         ,11692,1,0,1,0,0,2007,1,R3,457708,2011-05-06
4,ARVERNE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,15916,70, ,V0,BEACH 68 STREET                          ,            ,11692,0,0,0,4000,0,0,1,V0,0,2011-02-10
4,ARVERNE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,15954,52, ,V0,BEACH 37 STREET                          ,            ,11691,0,0,0,2667,0,0,1,V0,0,2011-10-05
4,ARVERNE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,15968,74, ,V0,BEACH 45 STREET                          ,            ,11691,0,0,0,2000,0,0,1,V0,0,2011-05-25
4,ARVERNE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,16088,15, ,V0,2-39 BEACH 73 STREET                     ,            ,11692,0,0,0,74262,0,0,1,V0,0,2011-06-30
4,ARVERNE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,16088,40, ,V0,ROCKAWAY BEACH BLVD                      ,            ,11692,0,0,0,14000,0,0,1,V0,0,2011-06-30
4,ARVERNE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,16089,80, ,V0,BEACH BREEZE PLACE                       ,            ,11692,0,0,0,31878,0,0,1,V0,0,2011-06-30
4,ARVERNE                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,16040,6, ,C3,414 BEACH 67 ST                          ,            ,11692,4,0,4,4000,3254,1920,2,C3,260000,2011-06-09
4,ARVERNE                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,16083,6, ,C3,351 BEACH 70 STREET                      ,            ,11692,4,0,4,2850,2600,1930,2,C3,181000,2011-08-09
4,ARVERNE                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,16083,32, ,C3,307 BEACH 70TH STREET                    ,            ,11692,4,0,4,2850,2600,1930,2,C3,0,2011-10-17
4,ARVERNE                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,16083,32, ,C3,307 BEACH 70 STREET                      ,            ,11692,4,0,4,2850,2600,1930,2,C3,162280,2011-09-19
4,ARVERNE                  ,18  TAX CLASS 3 - UTILITY PROPERTIES        ,3,16088,12, ,U7,BEACH 73 STREET                          ,            ,11692,0,0,0,14100,0,0,3,U7,1,2011-06-30
4,ARVERNE                  ,18  TAX CLASS 3 - UTILITY PROPERTIES        ,3,16089,12, ,U7,BEACH 74 STREET                          ,            ,11692,0,0,0,13200,0,0,3,U7,0,2011-06-30
4,ARVERNE                  ,31  COMMERCIAL VACANT LAND                  ,4,15970,24, ,V1,NORTON AVENUE                            ,            ,0,0,0,0,3125,0,0,4,V1,700,2011-02-01
4,ARVERNE                  ,31  COMMERCIAL VACANT LAND                  ,4,15971,5, ,V4,NORTON AVENUE                            ,            ,11691,0,0,0,8919,0,0,4,V4,0,2011-04-14
4,ARVERNE                  ,31  COMMERCIAL VACANT LAND                  ,4,16078,54, ,V1,BEACH 74 STREET                          ,            ,11692,0,0,0,2700,0,0,4,V1,35000,2011-12-12
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,506,56, ,B3,1132 WELLING CT                          ,            ,11102,2,0,2,2226,1720,1925,1,A1,0,2011-06-07
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,531,45, ,A5,14-24 31ST   DRIVE                       ,            ,11106,1,0,1,2476,944,1920,1,A5,485000,2011-11-10
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,551,27, ,A5,21-18 30TH   DRIVE                       ,            ,11102,1,0,1,2368,1200,1940,1,A5,508000,2011-05-13
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,565,43, ,A5,23-19 33RD   ROAD                        ,            ,11106,1,0,1,1584,1836,1938,1,A5,0,2011-04-08
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,570,31, ,A1,23-14 30TH DRIVE                         ,            ,11102,1,0,1,3752,1026,1910,1,A1,0,2011-03-24
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,584,25, ,S1,28-02 34TH AVENUE                        ,            ,11106,1,1,2,1890,1592,1945,1,S1,680000,2011-04-04
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,584,28, ,A5,28-08 34TH AVENUE                        ,            ,11106,1,0,1,1710,1368,1945,1,A5,695000,2011-04-01
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,611,53, ,A5,32-42 32ND STREET                        ,            ,11106,1,0,1,2000,2130,1940,1,A5,0,2011-06-17
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,612,15, ,A5,32-55 32ND   STREET                      ,            ,11106,1,0,1,1600,1280,1945,1,A5,585000,2011-07-07
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,612,47, ,A2,32-26 33RD   STREET                      ,            ,11106,1,0,1,1900,1515,1945,1,A2,552000,2011-01-28
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,619,29, ,A9,31-10 28 ROAD                            ,            ,11102,1,0,1,10846,1594,1930,1,A9,47546,2011-07-26
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,633,46, ,A1,25-24 36TH STREET                        ,            ,11103,1,0,1,2462,2140,1910,1,A1,0,2011-04-18
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,651,39, ,A5,30-17 36TH   STREET                      ,            ,11103,1,0,1,2000,1800,1925,1,A5,0,2011-07-01
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,652,15, ,A5,25-57 36TH   STREET                      ,            ,11103,1,0,1,2100,1566,1945,1,A5,0,2011-11-02
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,653,28, ,A5,25-19 37TH   STREET                      ,            ,11103,1,0,1,1800,2214,1910,1,A5,0,2011-01-10
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,653,90, ,A1,25-78 38TH STREET                        ,            ,11103,1,0,1,2521,2178,1910,1,A1,700000,2011-03-09
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,658,11, ,A5,31-77 38TH STREET                        ,            ,11103,1,0,1,1508,894,1920,1,A5,535000,2011-09-27
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,658,11, ,A5,31-77 38TH   STREET                      ,            ,11103,1,0,1,1508,894,1920,1,A5,0,2011-04-15
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,679,72, ,A1,31-76 42ND   STREET                      ,            ,11103,1,0,1,2500,1100,1910,1,A1,546000,2011-04-29
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,689,6, ,A5,24-37 43RD   STREET                      ,            ,11103,1,0,1,1900,1264,1930,1,A5,0,2011-03-02
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,702,18, ,A5,25-67 43RD   STREET                      ,            ,11103,1,0,1,1800,1332,1930,1,A5,0,2011-11-03
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,708,64, ,A5,3260 46TH STREET                         ,            ,11103,1,0,1,2000,2290,1940,1,A5,650000,2011-12-19
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,712,9, ,A9,45-01 NEWTOWN ROAD                       ,            ,11103,1,0,1,690,625,1930,1,A9,385000,2011-12-20
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,713,59, ,A5,30-41 44TH   STREET                      ,            ,11103,1,0,1,2000,1320,1930,1,A5,0,2011-12-30
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,721,7, ,A5,28-49 47TH STREET                        ,            ,11103,1,0,1,1667,1437,1915,1,A5,420000,2011-05-12
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,728,32, ,A1,46-14 30TH   ROAD                        ,            ,11103,1,0,1,1975,1300,1901,1,A1,415000,2011-07-29
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,728,75, ,A2,30-54 47TH   STREET                      ,            ,11103,1,0,1,3100,1224,1901,1,A2,0,2011-12-30
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,729,53, ,A5,30-20 48TH   STREET                      ,            ,11103,1,0,1,1708,1215,1915,1,A5,580000,2011-09-07
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,740,55, ,A5,30-10 50TH STREET                        ,            ,11377,1,0,1,1800,1575,1945,1,A5,0,2011-03-02
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,740,58, ,A5,30-16 50TH   STREET                      ,            ,11377,1,0,1,1800,1260,1945,1,A5,467000,2011-02-23
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,744,22, ,A5,2555 48TH STREET                         ,            ,11103,1,0,1,2500,1368,1940,1,A5,0,2011-12-15
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,744,22, ,A5,25-55 48TH STREET                        ,            ,11103,1,0,1,2500,1368,1940,1,A5,0,2011-12-13
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,744,22, ,A5,25-55 48TH STREET                        ,            ,11103,1,0,1,2500,1368,1940,1,A5,0,2011-10-21
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,744,72, ,A2,25-70 49TH STREET                        ,            ,11103,1,0,1,2000,1584,1950,1,A2,0,2011-03-22
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,752,28, ,A5,30-49 50 STREET                          ,            ,11377,1,0,1,1600,1357,1945,1,A5,472000,2011-11-28
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,752,60, ,A5,30-28 HOBART STREET                      ,            ,11377,1,0,1,2000,1962,1945,1,A5,0,2011-04-26
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,756,9, ,A2,20-55 49TH STREET                        ,            ,11105,1,0,1,2730,1520,1910,1,A2,600000,2011-03-31
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,759,38, ,A2,22-14 48TH STREET                        ,            ,11105,1,0,1,1920,1386,1930,1,A2,325000,2011-10-12
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,761,16, ,A5,21-59 47TH   STREET                      ,            ,11105,1,0,1,2826,1709,1940,1,A5,749000,2011-08-04
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,761,69, ,A0,47-21 DITMARS BOULEVARD                  ,            ,11105,1,0,1,2217,1332,1930,1,A0,345166,2011-10-31
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,762,45, ,A2,20-34 49 STREET                          ,            ,11105,1,0,1,4600,770,1925,1,A2,0,2011-07-20
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,770,9, ,A5,21-59 46TH   STREET                      ,            ,11105,1,0,1,1800,2272,1935,1,A5,562000,2011-07-20
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,770,126, ,A5,21-13 46TH   STREET                      ,            ,11105,1,0,1,1758,1487,1935,1,A5,555000,2011-01-03
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,771,46, ,A5,21-32 46TH   STREET                      ,            ,11105,1,0,1,1833,1890,1930,1,A5,0,2011-12-13
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,784,160, ,A5,21-68 45TH STREET                        ,            ,11105,1,0,1,2000,1870,1920,1,A5,665000,2011-12-05
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,787,48, ,A5,20-26 43RD   STREET                      ,            ,11105,1,0,1,2000,1815,1940,1,A5,0,2011-02-11
4,ASTORIA                  ,01  ONE FAMILY HOMES                        ,1,796,40, ,A1,21-16 42ND   STREET                      ,            ,11105,1,0,1,3638,2174,1930,1,A1,0,2011-12-27
